scenario,algorithm,net_congested_level,total_allocate_bw,expected_allocated_bw,updated_allocated_bw,allocated_bw,net_latency,desired_net_latency,e2e_latency,average_fps,standard_fps,standard_8k,standard_4k,standard_2k,standard_1k,high_fps,high_8k,high_4k,high_2k,high_1k,full_8k
scenario 3,alg3,8.64,556890,574297,558557,186.19,4.1,3.25,7.61,52.86,26.27,110,82,128,164,57.98,2149,96,95,176,1923
scenario 3,alg3,8.63,558557,574974,559832,186.61,4.07,3.26,7.61,52.87,26.53,123,86,139,146,58.06,2145,84,102,175,1938
scenario 3,alg3,8.65,559832,575175,559370,186.46,4.08,3.24,7.6,52.98,26.3,111,99,140,120,57.94,2154,79,114,183,1919
scenario 3,alg3,8.69,559370,576134,561588,187.2,4.08,3.24,7.6,52.61,26.08,109,103,138,161,58.05,2163,82,110,134,1931
scenario 3,alg3,8.65,561588,578149,562174,187.39,4.07,3.25,7.6,52.69,26.11,98,105,126,179,58.11,2168,89,116,119,1943
scenario 3,alg3,8.66,562174,578160,562418,187.47,4.08,3.23,7.59,52.62,26.48,93,110,121,195,58.09,2169,105,107,100,1931
scenario 3,alg3,8.69,562418,579328,564122,188.04,4.07,3.23,7.59,52.89,26.2,100,99,101,181,57.99,2171,111,111,126,1944
scenario 3,alg3,8.73,564122,580454,565818,188.61,4.11,3.25,7.61,52.95,26.2,103,103,96,181,58.08,2172,111,100,134,1966
scenario 3,alg3,8.69,565818,581181,566663,188.89,4.11,3.26,7.62,53.09,26.35,116,102,84,184,58.26,2168,102,96,148,1977
scenario 3,alg3,8.69,566663,581408,565905,188.63,4.1,3.25,7.6,52.9,26.3,114,105,108,166,58.13,2176,98,82,151,1962
scenario 3,alg3,8.73,565905,581647,567072,189.02,4.09,3.24,7.6,52.82,26.12,116,87,126,159,58.0,2186,99,81,146,1943
scenario 3,alg3,8.76,567072,584258,567061,189.02,4.11,3.27,7.62,52.88,26.36,114,86,132,160,58.08,2186,99,71,152,1947
scenario 3,alg3,8.78,567061,583932,566041,188.68,4.1,3.28,7.63,53.01,26.53,105,82,132,158,58.02,2184,107,103,129,1944
scenario 3,alg3,8.72,566041,582933,565701,188.57,4.1,3.26,7.61,52.88,26.17,111,86,122,156,57.91,2183,94,121,127,1934
scenario 3,alg3,8.82,565701,583140,567757,189.25,4.11,3.25,7.61,52.87,26.11,124,76,118,170,58.07,2189,87,111,125,1941
scenario 3,alg3,8.87,567757,585411,568625,189.54,4.1,3.24,7.6,52.6,26.19,128,93,95,198,58.06,2196,74,104,112,1940
scenario 3,alg3,8.87,568625,586290,569864,189.95,4.1,3.25,7.6,52.74,26.21,105,99,91,206,58.06,2206,87,103,103,1953
scenario 3,alg3,8.88,569864,587172,566082,188.69,4.14,3.29,7.65,52.75,26.44,99,103,95,196,57.93,2200,81,100,126,1929
scenario 3,alg3,8.83,566082,584431,566792,188.93,4.13,3.28,7.64,52.72,26.27,91,90,84,222,57.84,2217,87,83,126,1923
scenario 3,alg3,8.92,566792,585959,567788,189.26,4.16,3.3,7.66,52.86,26.01,100,79,77,217,57.88,2206,99,75,147,1933
scenario 3,alg3,8.91,567788,585802,567672,189.22,4.15,3.29,7.65,52.74,26.23,96,85,87,234,58.06,2202,100,72,124,1950
scenario 3,alg3,8.92,567672,584898,567403,189.13,4.14,3.27,7.64,52.83,26.16,106,73,85,228,58.06,2203,91,68,146,1944
scenario 3,alg3,8.88,567403,585101,567169,189.06,4.13,3.28,7.64,52.69,26.32,111,77,104,213,58.02,2198,83,65,149,1954
scenario 3,alg3,8.95,567169,584031,568206,189.4,4.15,3.28,7.65,53.04,26.35,115,70,86,203,58.05,2197,88,74,167,1954
scenario 3,alg3,8.87,568206,585056,567460,189.15,4.15,3.3,7.66,52.59,25.87,113,69,102,226,58.06,2206,77,70,137,1948
scenario 3,alg3,8.78,567460,584971,567606,189.2,4.12,3.28,7.65,52.57,26.2,109,67,113,234,58.14,2208,75,75,119,1945
scenario 3,alg3,8.85,567606,585377,568231,189.41,4.13,3.29,7.65,52.76,26.59,104,76,110,215,58.06,2205,81,65,144,1961
scenario 3,alg3,8.82,568231,584794,567399,189.13,4.15,3.28,7.64,53.08,26.13,87,67,110,188,57.86,2213,81,75,179,1956
scenario 3,alg3,8.8,567399,584417,566440,188.81,4.1,3.24,7.6,53.22,26.37,93,65,104,198,58.08,2202,76,86,176,1959
scenario 3,alg3,8.83,566440,583027,568915,189.64,4.11,3.25,7.6,53.09,26.15,97,60,118,206,58.24,2209,75,85,150,1984
scenario 3,alg3,8.83,568915,584406,566916,188.97,4.12,3.28,7.64,52.71,26.04,104,73,152,172,58.06,2196,69,82,152,1960
scenario 3,alg3,8.85,566916,583223,567486,189.16,4.11,3.26,7.61,52.84,26.4,103,78,137,183,58.14,2195,75,79,150,1964
scenario 3,alg3,8.82,567486,583573,566851,188.95,4.11,3.25,7.61,53.02,26.38,95,75,119,187,58.04,2202,76,101,145,1954
scenario 3,alg3,8.85,566851,583591,566282,188.76,4.11,3.26,7.62,52.82,26.07,84,75,109,214,57.94,2205,85,116,112,1945
scenario 3,alg3,8.8,566282,583586,565824,188.61,4.09,3.26,7.62,52.88,26.34,91,79,119,212,58.2,2191,81,104,123,1967
scenario 3,alg3,8.74,565824,581552,565163,188.39,4.1,3.27,7.63,52.88,26.51,88,94,102,209,58.07,2191,81,100,135,1954
scenario 3,alg3,8.74,565163,581577,565112,188.37,4.09,3.27,7.62,53.13,26.18,93,98,79,182,57.91,2186,82,103,177,1962
scenario 3,alg3,8.81,565112,580687,565507,188.5,4.11,3.28,7.64,53.36,26.44,94,91,89,169,58.03,2184,83,106,184,1966
scenario 3,alg3,8.79,565507,580986,564232,188.08,4.12,3.29,7.64,53.24,26.18,96,96,109,156,58.1,2177,96,95,175,1951
scenario 3,alg3,8.83,564232,580360,565000,188.33,4.11,3.26,7.62,52.59,25.97,103,95,132,184,58.1,2185,98,71,132,1944
scenario 3,alg3,8.78,565000,581686,565484,188.49,4.11,3.28,7.64,52.77,26.2,103,91,142,171,58.17,2182,90,87,134,1956
scenario 3,alg3,8.8,565484,581682,567594,189.2,4.13,3.28,7.63,52.82,26.72,109,98,138,168,58.2,2183,87,88,129,1973
scenario 3,alg3,8.8,567594,583095,568486,189.5,4.12,3.28,7.63,53.14,26.12,103,79,125,152,58.03,2194,93,99,155,1979
scenario 3,alg3,8.75,568486,583904,569495,189.83,4.09,3.24,7.6,53.13,26.24,98,77,122,168,58.07,2200,101,97,137,1971
scenario 3,alg3,8.76,569495,585649,569025,189.68,4.08,3.25,7.6,53.51,26.51,97,75,112,154,58.13,2198,106,107,151,1974
scenario 3,alg3,8.77,569025,584957,569588,189.86,4.08,3.25,7.6,53.04,26.13,106,93,131,134,57.96,2201,89,105,141,1963
scenario 3,alg3,8.81,569588,586285,569619,189.87,4.1,3.26,7.62,53.18,26.21,113,95,128,123,58.05,2196,84,103,158,1956
scenario 3,alg3,8.84,569619,586705,570964,190.32,4.11,3.25,7.6,53.1,26.49,120,98,134,131,58.21,2199,76,101,141,1975
scenario 3,alg3,8.83,570964,587118,571821,190.61,4.09,3.23,7.59,52.93,26.0,110,95,119,155,58.04,2208,85,119,109,1974
scenario 3,alg3,8.79,571821,588193,570504,190.17,4.11,3.26,7.62,52.77,26.12,99,84,116,192,57.99,2217,82,109,101,1950
scenario 3,alg3,8.83,570504,588375,572445,190.81,4.09,3.25,7.61,53.01,26.31,86,78,105,214,58.13,2236,86,100,95,1965
scenario 3,alg3,8.81,572445,590509,573340,191.11,4.09,3.24,7.6,52.85,26.21,93,84,80,232,58.04,2233,88,93,97,1972
scenario 3,alg3,8.85,573340,590668,575212,191.74,4.1,3.24,7.6,53.04,26.28,108,81,71,218,58.11,2227,79,87,129,1999
scenario 3,alg3,8.9,575212,591131,574852,191.62,4.12,3.27,7.62,53.33,26.62,105,85,77,190,58.13,2229,74,82,158,1998
scenario 3,alg3,8.92,574852,591161,575723,191.91,4.11,3.24,7.6,53.42,26.38,113,81,73,167,57.99,2234,83,68,181,1988
scenario 3,alg3,8.87,575723,592397,574188,191.4,4.11,3.26,7.61,53.4,26.17,104,91,102,131,57.93,2230,91,63,188,1967
scenario 3,alg3,8.92,574188,591770,576256,192.09,4.11,3.27,7.62,53.28,26.35,104,87,126,146,58.19,2232,96,65,144,1982
scenario 3,alg3,8.98,576256,593624,577703,192.57,4.11,3.27,7.63,53.08,26.08,107,78,136,151,58.12,2244,90,66,128,1992
scenario 3,alg3,8.99,577703,594869,577742,192.58,4.12,3.27,7.62,53.03,26.17,113,60,130,174,58.1,2238,99,82,104,1987
scenario 3,alg3,9.01,577742,594963,578336,192.78,4.14,3.27,7.62,53.19,26.33,113,55,107,191,58.13,2243,94,93,104,1993
scenario 3,alg3,8.97,578336,595527,577641,192.55,4.11,3.27,7.62,53.28,26.36,108,62,108,170,58.01,2250,86,103,113,1974
scenario 3,alg3,9.01,577641,596213,578324,192.77,4.13,3.27,7.62,53.09,26.05,122,69,77,198,58.06,2253,64,103,114,1980
scenario 3,alg3,8.92,578324,596497,579025,193.01,4.12,3.27,7.62,53.11,26.1,117,86,85,182,58.12,2245,61,97,127,1997
scenario 3,alg3,8.93,579025,595945,577434,192.48,4.14,3.31,7.66,53.26,26.64,101,91,89,188,58.19,2247,66,92,126,2000
scenario 3,alg3,8.91,577434,594099,577229,192.41,4.14,3.29,7.65,53.5,26.42,77,101,102,138,57.89,2260,75,78,169,1991
scenario 3,alg3,8.86,577229,594658,577702,192.57,4.13,3.3,7.66,53.59,26.24,77,85,106,150,58.02,2249,87,91,155,2011
scenario 3,alg3,8.93,577702,593723,577788,192.6,4.14,3.31,7.66,53.66,26.25,85,88,105,152,58.25,2240,91,86,153,2024
scenario 3,alg3,8.93,577788,592907,576849,192.28,4.13,3.29,7.65,53.36,26.29,91,83,136,154,58.31,2227,100,85,124,2023
scenario 3,alg3,8.88,576849,591684,575857,191.95,4.1,3.25,7.6,52.98,25.98,105,85,123,170,58.16,2225,91,86,115,2001
scenario 3,alg3,8.92,575857,591706,573048,191.02,4.16,3.32,7.67,52.91,26.3,96,84,120,193,58.15,2221,95,91,100,1981
scenario 3,alg3,8.87,573048,589752,571682,190.56,4.14,3.3,7.65,53.03,26.41,108,78,84,208,58.08,2214,89,109,110,1971
scenario 3,alg3,8.95,571682,588544,571584,190.53,4.17,3.33,7.69,53.02,26.13,109,81,79,195,57.94,2218,85,98,135,1964
scenario 3,alg3,8.86,571584,588868,571631,190.54,4.14,3.33,7.69,53.25,26.54,104,84,91,180,58.08,2215,86,89,151,1973
scenario 3,alg3,8.89,571631,588383,571145,190.38,4.16,3.32,7.68,53.29,26.5,111,89,98,154,58.04,2212,79,70,187,1966
scenario 4,alg3,5.49,262439,301652,291996,73.0,4.67,3.29,7.64,40.27,26.43,486,511,509,409,52.98,656,448,498,483,286
scenario 4,alg3,5.84,291996,332751,324768,81.19,4.31,3.28,7.64,41.59,26.55,458,465,532,300,53.34,803,481,494,467,419
scenario 4,alg3,6.27,324768,365770,353583,88.4,4.28,3.31,7.66,42.59,26.41,452,468,486,232,53.81,924,486,485,467,553
scenario 4,alg3,6.62,353583,393443,378925,94.73,4.24,3.31,7.66,42.94,26.23,433,468,448,272,54.33,1051,473,484,371,677
scenario 4,alg3,6.92,378925,418317,402977,100.74,4.22,3.3,7.66,43.07,26.24,461,452,422,311,54.84,1145,446,489,274,781
scenario 4,alg3,7.33,402977,442052,425453,106.36,4.25,3.34,7.7,43.11,26.23,459,451,421,313,54.89,1253,435,451,217,885
scenario 4,alg3,7.66,425453,464276,447038,111.76,4.23,3.3,7.66,43.69,26.4,462,444,340,328,54.91,1349,445,414,218,955
scenario 4,alg3,7.85,447038,486461,466048,116.51,4.21,3.29,7.64,44.59,26.43,427,459,239,346,55.15,1456,430,396,247,1050
scenario 4,alg3,8.12,466048,505535,486310,121.58,4.21,3.29,7.65,45.16,26.23,412,409,196,373,55.24,1570,424,371,245,1130
scenario 4,alg3,8.39,486310,526412,504293,126.07,4.21,3.28,7.64,45.54,26.24,405,386,199,391,55.72,1647,413,313,246,1242
scenario 4,alg3,8.67,504293,542210,522345,130.59,4.24,3.28,7.63,45.81,26.25,396,370,208,393,55.97,1733,425,227,248,1335
scenario 4,alg3,8.92,522345,559456,535130,133.78,4.27,3.31,7.67,45.84,26.12,404,337,206,415,56.03,1806,392,179,261,1393
scenario 4,alg3,9.09,535130,572191,548701,137.18,4.24,3.27,7.62,46.15,26.33,411,281,210,445,56.22,1876,345,176,256,1471
scenario 4,alg3,9.21,548701,584984,558903,139.73,4.24,3.28,7.63,46.74,26.46,402,213,202,454,56.19,1939,329,187,274,1518
scenario 4,alg3,9.33,558903,595077,567694,141.92,4.24,3.29,7.64,47.2,26.3,368,166,210,454,56.14,2006,311,185,300,1571
scenario 4,alg3,9.46,567694,603230,577760,144.44,4.23,3.27,7.63,47.66,26.18,331,169,196,450,56.28,2078,276,173,327,1620
scenario 4,alg3,9.63,577760,613507,589438,147.36,4.22,3.26,7.61,47.73,26.2,324,169,198,484,56.69,2142,214,156,313,1704
scenario 4,alg3,9.82,589438,623530,600384,150.1,4.27,3.27,7.63,47.89,25.97,313,153,210,478,56.78,2201,167,166,312,1784
scenario 4,alg3,9.84,600384,632614,605677,151.42,4.24,3.29,7.64,47.94,26.32,289,142,230,511,56.9,2229,154,151,294,1829
scenario 4,alg3,9.89,605677,636029,608445,152.11,4.27,3.29,7.65,48.55,26.33,221,139,222,504,56.83,2272,158,165,319,1876
scenario 4,alg3,9.98,608445,637614,613583,153.4,4.27,3.29,7.65,48.86,26.08,176,135,209,514,56.8,2320,151,164,331,1913
scenario 4,alg3,10.0,613583,642542,617781,154.45,4.26,3.28,7.64,49.12,26.18,164,129,207,530,57.08,2337,131,172,330,1954
scenario 4,alg3,10.04,617781,644994,617581,154.4,4.28,3.28,7.63,49.16,26.31,165,148,233,489,57.13,2312,138,165,350,1983
scenario 4,alg3,9.94,617581,642505,616027,154.01,4.27,3.3,7.65,49.27,26.23,165,142,241,464,57.08,2306,128,173,381,1993
scenario 4,alg3,9.96,616027,639833,615266,153.82,4.26,3.27,7.62,49.51,26.34,143,145,261,434,57.06,2317,127,178,395,1983
scenario 4,alg3,9.93,615266,639915,614669,153.67,4.27,3.28,7.63,49.5,26.12,135,129,277,439,57.09,2314,142,207,357,1978
scenario 4,alg3,9.88,614669,639376,614777,153.69,4.27,3.28,7.63,49.23,26.03,134,144,298,440,57.13,2309,137,203,335,1994
scenario 4,alg3,9.83,614777,638482,614170,153.54,4.27,3.28,7.63,49.32,26.21,141,140,293,457,57.34,2295,142,222,310,2001
scenario 4,alg3,9.77,614170,637268,609919,152.48,4.25,3.28,7.63,49.08,26.19,152,169,288,435,57.17,2273,129,228,326,1973
scenario 4,alg3,9.75,609919,633397,607930,151.98,4.26,3.29,7.65,49.14,26.3,147,191,267,423,57.05,2259,145,241,327,1963
scenario 4,alg3,9.78,607930,631269,609630,152.41,4.3,3.3,7.65,49.33,26.21,151,201,229,425,57.1,2264,147,249,334,1958
scenario 4,alg3,9.83,609630,633547,608318,152.08,4.28,3.28,7.63,49.1,26.0,135,206,250,444,57.16,2265,169,221,310,1947
scenario 4,alg3,9.84,608318,633178,606476,151.62,4.26,3.29,7.65,48.65,26.11,154,215,248,478,57.14,2245,182,193,285,1928
scenario 4,alg3,9.7,606476,631318,603787,150.95,4.26,3.29,7.64,48.44,26.04,154,200,228,537,57.14,2240,190,180,271,1926
scenario 4,alg3,9.71,603787,628594,599963,149.99,4.25,3.3,7.66,48.6,26.19,167,184,213,525,56.99,2217,193,195,306,1892
scenario 4,alg3,9.64,599963,625913,601168,150.29,4.23,3.26,7.62,48.86,26.45,185,157,206,516,56.98,2218,195,186,337,1916
scenario 4,alg3,9.64,601168,625454,603682,150.92,4.27,3.27,7.62,49.24,26.09,199,160,215,432,57.02,2216,191,194,393,1916
scenario 4,alg3,9.68,603682,628375,606331,151.58,4.26,3.27,7.62,48.71,26.08,207,182,247,453,57.17,2228,177,163,343,1931
scenario 4,alg3,9.73,606331,631110,609817,152.45,4.25,3.27,7.62,48.99,26.18,206,170,242,454,57.34,2255,155,169,349,1952
scenario 4,alg3,9.75,609817,634341,611237,152.81,4.25,3.27,7.63,48.43,26.19,207,170,283,464,57.13,2263,155,155,303,1935
scenario 4,alg3,9.78,611237,637001,613027,153.26,4.24,3.29,7.64,48.8,26.1,190,142,248,486,57.05,2280,162,180,312,1944
scenario 4,alg3,9.87,613027,638856,615396,153.85,4.24,3.27,7.63,49.04,26.35,178,138,249,488,57.14,2301,153,178,315,1969
scenario 4,alg3,9.85,615396,640751,614418,153.6,4.26,3.31,7.65,49.2,26.14,175,128,219,492,57.03,2301,147,218,320,1948
scenario 4,alg3,9.87,614418,640738,616116,154.03,4.26,3.31,7.66,49.05,26.16,177,159,253,455,57.14,2295,134,187,340,1989
scenario 4,alg3,9.81,616116,640016,614852,153.71,4.26,3.29,7.64,49.19,26.26,164,144,258,469,57.19,2304,137,186,338,1975
scenario 4,alg3,9.79,614852,639848,613525,153.38,4.26,3.29,7.64,48.83,25.99,165,164,221,511,57.08,2304,134,172,329,1957
scenario 4,alg3,9.84,613525,639196,614968,153.74,4.25,3.29,7.64,48.91,26.0,154,143,234,529,57.18,2308,150,185,297,1976
scenario 4,alg3,9.74,614968,639738,613389,153.35,4.26,3.3,7.65,48.93,26.29,147,151,232,535,57.14,2305,142,197,291,1964
scenario 4,alg3,9.79,613389,638622,613241,153.31,4.28,3.3,7.65,49.18,26.18,147,150,237,493,57.12,2300,148,188,337,1969
scenario 4,alg3,9.78,613241,638266,612821,153.21,4.25,3.29,7.64,49.16,26.19,158,161,227,474,57.02,2296,127,187,370,1978
scenario 4,alg3,9.8,612821,636916,611713,152.93,4.27,3.31,7.66,49.43,26.19,148,161,216,473,57.16,2285,148,182,387,1973
scenario 4,alg3,9.76,611713,635528,612597,153.15,4.25,3.29,7.65,49.21,26.15,151,164,261,455,57.22,2282,147,183,357,1994
scenario 4,alg3,9.81,612597,635358,615562,153.89,4.24,3.28,7.63,49.23,26.15,144,162,282,450,57.31,2299,148,176,339,2016
scenario 4,alg3,9.78,615562,638176,616061,154.02,4.25,3.29,7.65,49.16,26.3,162,156,293,431,57.22,2288,165,161,344,1998
scenario 4,alg3,9.76,616061,639142,617265,154.32,4.23,3.26,7.62,49.34,26.25,158,142,268,451,57.23,2295,169,203,314,2013
scenario 4,alg3,9.8,617265,640064,618191,154.55,4.25,3.28,7.63,49.36,26.18,167,136,257,451,57.2,2300,163,219,307,2002
scenario 4,alg3,9.78,618191,642011,616493,154.12,4.23,3.26,7.62,49.2,26.2,180,142,259,454,57.22,2295,138,225,307,1988
scenario 4,alg3,9.86,616493,640796,616532,154.13,4.25,3.26,7.62,49.09,26.04,186,161,225,456,57.07,2292,146,212,322,1967
scenario 4,alg3,9.81,616532,641502,615896,153.97,4.25,3.26,7.62,49.17,26.14,172,173,221,463,57.14,2290,147,215,319,1980
scenario 4,alg3,9.8,615896,640023,615451,153.86,4.25,3.26,7.62,49.27,26.32,148,175,234,479,57.29,2310,133,208,313,1977
scenario 4,alg3,9.82,615451,640718,616902,154.23,4.26,3.28,7.63,49.16,26.09,143,174,268,438,57.08,2314,149,184,330,1985
scenario 4,alg3,9.9,616902,641602,617242,154.31,4.26,3.28,7.63,49.15,26.09,148,182,251,451,57.17,2300,152,187,329,2008
scenario 4,alg3,9.81,617242,640013,617081,154.27,4.24,3.29,7.65,49.58,26.37,133,182,254,435,57.35,2296,165,190,345,2021
scenario 4,alg3,9.85,617081,639368,617149,154.29,4.24,3.28,7.64,49.32,26.23,159,166,261,431,57.2,2294,159,227,303,2001
scenario 4,alg3,9.88,617149,640702,617429,154.36,4.27,3.3,7.65,49.31,26.02,166,170,262,412,57.17,2291,165,208,326,2009
scenario 4,alg3,9.84,617429,640271,616970,154.24,4.28,3.3,7.65,49.13,26.3,179,177,245,457,57.34,2275,174,203,290,1993
scenario 4,alg3,9.85,616970,640383,618155,154.54,4.26,3.29,7.64,49.18,26.11,166,192,220,455,57.21,2299,172,201,295,1992
scenario 4,alg3,9.82,618155,642591,616541,154.14,4.24,3.29,7.64,49.08,26.19,175,186,245,434,57.12,2288,176,195,301,1969
scenario 4,alg3,9.81,616541,641620,617620,154.41,4.21,3.26,7.61,49.2,26.38,187,202,235,417,57.22,2276,172,185,326,1993
scenario 4,alg3,9.84,617620,641265,617307,154.33,4.23,3.26,7.61,49.46,26.22,184,171,233,400,57.08,2278,194,191,349,1985
scenario 4,alg3,9.88,617307,641246,617856,154.46,4.26,3.27,7.63,49.3,26.09,183,158,236,441,57.23,2291,185,188,318,1981
scenario 4,alg3,9.78,617856,642554,616613,154.15,4.22,3.24,7.59,49.0,26.13,189,155,270,447,57.26,2285,185,168,301,1964
scenario 4,alg3,9.82,616613,642263,617221,154.31,4.24,3.26,7.62,48.7,26.16,207,150,262,477,57.21,2287,169,166,282,1970
scenario 4,alg3,9.9,617221,642361,619729,154.93,4.25,3.26,7.61,49.12,26.33,196,160,232,449,57.09,2307,155,176,325,1975
scenario 4,alg3,9.86,619729,645602,621348,155.34,4.22,3.25,7.6,49.47,26.44,200,151,212,432,57.1,2309,149,205,342,1981
scenario 4,alg3,9.88,621348,646997,623263,155.82,4.25,3.28,7.63,49.56,26.15,193,155,215,410,57.08,2326,148,201,352,1991
scenario 4,alg3,9.88,623263,648678,623471,155.87,4.23,3.28,7.63,49.43,26.13,169,160,257,415,57.2,2329,156,182,332,2008
scenario 4,alg3,9.94,623471,648180,623270,155.82,4.27,3.32,7.67,49.28,26.15,164,177,246,439,57.27,2330,148,178,318,2008
scenario 4,alg3,9.94,623270,648023,625534,156.38,4.25,3.3,7.65,49.23,26.08,164,165,271,437,57.33,2343,142,168,310,2032
scenario 4,alg3,10.0,625534,649563,626810,156.7,4.26,3.3,7.66,49.23,26.17,176,157,248,459,57.33,2333,150,190,287,2038
scenario 4,alg3,9.99,626810,650230,628282,157.07,4.26,3.29,7.64,49.39,26.33,171,156,236,459,57.31,2341,157,199,281,2047
scenario 4,alg3,10.0,628282,651659,627413,156.85,4.26,3.3,7.66,49.58,26.13,156,138,228,454,57.14,2357,161,207,299,2031
scenario 4,alg3,9.97,627413,652152,627979,156.99,4.24,3.27,7.62,49.37,25.95,160,158,197,497,57.3,2357,144,190,297,2044
scenario 4,alg3,9.99,627979,651937,628596,157.15,4.25,3.29,7.64,49.38,26.2,170,168,205,485,57.39,2351,133,188,300,2047
scenario 4,alg3,9.99,628596,652393,630251,157.56,4.24,3.27,7.62,49.38,26.31,179,172,210,469,57.39,2354,121,187,308,2065
scenario 4,alg3,9.91,630251,653161,630932,157.73,4.21,3.26,7.62,49.67,26.21,156,173,227,421,57.26,2360,141,169,353,2070
scenario 4,alg3,9.86,630932,653733,628809,157.2,4.24,3.29,7.64,49.7,26.27,142,167,235,433,57.27,2361,156,166,340,2048
scenario 4,alg3,9.93,628809,652600,628230,157.06,4.24,3.26,7.61,49.62,26.21,134,171,253,428,57.27,2363,160,163,328,2049
scenario 4,alg3,9.96,628230,651960,627527,156.88,4.25,3.3,7.66,49.49,26.1,153,148,278,418,57.26,2346,166,185,306,2039
scenario 4,alg3,9.93,627527,651406,626324,156.58,4.22,3.28,7.64,49.63,26.35,166,147,270,412,57.34,2331,155,206,313,2052
scenario 4,alg3,9.96,626324,649154,626405,156.6,4.24,3.28,7.64,49.72,26.3,176,140,244,407,57.19,2335,160,210,328,2037
scenario 4,alg3,9.88,626405,649884,626410,156.6,4.24,3.28,7.64,49.72,26.09,170,164,234,395,57.22,2334,149,230,324,2031
scenario 4,alg3,9.97,626410,650288,629240,157.31,4.26,3.28,7.64,49.61,26.18,166,184,238,412,57.42,2344,148,203,305,2052
scenario 4,alg3,9.91,629240,652719,628901,157.23,4.26,3.27,7.63,49.48,26.26,169,197,236,412,57.37,2344,144,206,292,2046
scenario 4,alg3,9.9,628901,652524,630736,157.68,4.24,3.27,7.63,49.41,26.19,161,202,234,413,57.25,2350,170,196,274,2049
scenario 4,alg3,9.94,630736,654548,631076,157.77,4.26,3.27,7.63,49.54,26.19,174,187,232,396,57.21,2342,189,188,292,2038
scenario 4,alg3,9.82,631076,655380,629121,157.28,4.24,3.3,7.66,49.55,26.25,167,179,225,427,57.3,2344,186,179,293,2031
scenario 4,alg3,9.82,629121,653926,627779,156.94,4.26,3.3,7.66,49.28,26.14,193,169,220,445,57.27,2328,187,166,292,2015
scenario 4,alg3,9.86,627779,652835,627718,156.93,4.25,3.28,7.63,49.22,26.08,203,150,215,457,57.19,2330,175,192,278,2014
scenario 4,alg3,9.78,627718,652693,628555,157.14,4.22,3.27,7.62,49.42,26.21,191,145,227,447,57.26,2337,171,189,293,2025
scenario 4,alg3,9.81,628555,653510,628079,157.02,4.23,3.26,7.62,49.32,26.32,194,145,233,446,57.17,2343,157,175,307,2015
scenario 4,alg3,9.78,628079,653329,628240,157.06,4.23,3.27,7.62,49.51,26.2,167,160,220,442,57.17,2355,150,180,326,2032
scenario 4,alg3,9.75,628240,652774,628604,157.15,4.22,3.26,7.61,49.64,26.28,169,155,227,423,57.16,2347,146,195,338,2033
scenario 4,alg3,9.76,628604,652858,628433,157.11,4.21,3.25,7.61,49.7,26.27,165,144,244,427,57.3,2351,150,196,323,2049
scenario 4,alg3,9.85,628433,652074,628646,157.16,4.25,3.28,7.63,49.46,26.12,167,155,255,424,57.25,2348,153,187,311,2038
scenario 4,alg3,9.86,628646,652611,629779,157.44,4.23,3.28,7.63,49.44,26.14,156,166,241,453,57.37,2357,155,183,289,2053
scenario 4,alg3,9.87,629779,653492,631811,157.95,4.22,3.26,7.62,49.5,26.22,161,169,223,456,57.35,2367,141,188,295,2069
scenario 4,alg3,9.91,631811,655178,630885,157.72,4.22,3.25,7.62,49.58,26.13,165,161,202,459,57.26,2361,138,206,308,2058
scenario 4,alg3,9.89,630885,654375,628765,157.19,4.2,3.25,7.61,49.46,26.23,164,167,215,466,57.33,2347,148,185,308,2051
scenario 4,alg3,9.99,628765,652025,631235,157.81,4.21,3.24,7.6,49.55,26.22,152,169,207,482,57.43,2361,160,180,289,2075
scenario 4,alg3,9.9,631235,653872,629489,157.37,4.19,3.24,7.61,49.55,26.14,147,185,236,422,57.25,2358,151,177,324,2057
scenario 4,alg3,9.99,629489,652892,632317,158.08,4.21,3.25,7.62,49.64,26.32,157,174,229,429,57.3,2361,155,174,321,2068
scenario 4,alg3,9.93,632317,655419,630960,157.74,4.24,3.28,7.65,49.8,26.17,160,162,216,427,57.31,2358,161,179,337,2062
scenario 4,alg3,9.88,630960,654245,630047,157.51,4.21,3.28,7.64,49.58,26.15,156,142,242,456,57.35,2352,173,186,293,2069
scenario 4,alg3,9.82,630047,652709,630240,157.56,4.2,3.26,7.63,49.75,26.26,159,141,249,430,57.36,2354,159,200,308,2071
scenario 1,alg1,2.4,67537,77660,77660,77.66,6.14,3.28,7.63,41.98,26.51,114,114,113,82,53.32,181,134,123,139,94
