city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.15,swp,0.0,25.48,14.3,0.03,29.55,6.59,22.96,20,41.95,31.42
bern,0.15,swp,0.0,33.37,14.67,0.03,25.52,6.93,18.59,0,46.89,43.42
bern,0.15,swp,0.0,40.55,14.08,0.04,22.11,6.34,15.77,1,43.86,53.33
bern,0.15,swp,0.0,42.71,14.96,0.04,21.31,7.22,14.09,2,46.59,55.91
bern,0.15,swp,0.0,42.79,14.67,0.04,21.87,6.92,14.95,3,47.23,57.12
bern,0.15,swp,0.0,31.33,13.93,0.03,26.57,6.2,20.37,30,46.77,40.73
bern,0.15,swp,0.0,32.49,14.29,0.03,26.31,6.6,19.71,3,45.68,41.14
bern,0.15,swp,0.0,28.13,14.7,0.03,28.24,7.03,21.21,11,49.23,35.17
bern,0.15,swp,0.0,28.91,13.89,0.03,27.82,6.25,21.57,2,47.1,36.47
bern,0.15,swp,0.0,33.34,14.42,0.03,25.79,6.72,19.07,3,42.88,42.43
bern,0.15,swp,0.0,35.16,15.16,0.04,25.09,7.47,17.62,3,48.58,44.39
bern,0.15,swp,0.0,33.81,13.28,0.03,25.77,5.66,20.11,3,45.32,42.58
bern,0.15,swp,0.0,31.06,14.0,0.03,27.03,6.33,20.7,7,45.27,38.82
bern,0.15,swp,0.0,38.31,14.35,0.04,23.77,6.67,17.1,1,36.19,48.82
bern,0.15,swp,0.0,36.04,14.28,0.04,24.79,6.58,18.21,3,37.42,45.59
bern,0.15,swp,0.0,30.7,14.14,0.03,27.15,6.49,20.66,7,39.94,38.66
bern,0.15,swp,0.0,32.14,14.64,0.03,26.46,6.95,19.51,3,43.01,40.74
bern,0.15,swp,0.0,26.63,14.61,0.03,28.99,6.94,22.05,12,44.55,33.08
bern,0.15,swp,0.0,28.79,13.94,0.03,27.84,6.23,21.61,2,45.03,36.54
bern,0.15,swp,0.0,35.99,13.41,0.04,24.28,5.7,18.58,1,47.5,47.38
bern,0.15,swp,0.0,35.16,14.81,0.04,24.79,7.11,17.68,4,42.82,45.74
bern,0.15,swp,0.0,28.92,14.82,0.03,27.83,7.12,20.71,5,40.25,36.65
bern,0.15,swp,0.0,31.02,13.08,0.03,26.75,5.39,21.36,3,42.67,39.96
bern,0.15,swp,0.0,36.03,13.96,0.04,24.33,6.26,18.07,2,45.8,47.14
bern,0.15,swp,0.0,33.43,13.27,0.03,25.68,5.6,20.08,4,43.57,43.31
bern,0.15,swp,0.0,34.71,13.08,0.03,25.2,5.37,19.83,6,42.39,45.07
bern,0.15,swp,0.0,29.54,13.44,0.03,27.5,5.76,21.74,8,34.24,37.73
bern,0.15,swp,0.0,26.21,14.65,0.03,29.13,6.95,22.18,12,41.01,32.64
bern,0.15,swp,0.0,30.27,14.76,0.03,27.08,7.03,20.05,2,34.65,38.88
bern,0.15,swp,0.0,36.03,14.58,0.04,24.16,6.82,17.34,1,29.08,47.69
bern,0.15,swp,0.0,35.79,13.3,0.04,24.29,5.58,18.71,2,32.8,47.28
bern,0.15,swp,0.0,27.09,14.7,0.03,28.7,6.95,21.75,6,34.39,34.01
bern,0.15,swp,0.0,31.59,14.12,0.03,26.44,6.45,19.99,1,39.15,41.02
bern,0.15,swp,0.0,27.97,13.49,0.03,28.22,5.79,22.43,6,42.79,35.52
bern,0.15,swp,0.0,32.72,13.78,0.03,25.82,6.11,19.71,2,41.65,42.62
bern,0.15,swp,0.0,33.9,13.92,0.03,25.28,6.19,19.09,2,43.35,44.32
bern,0.15,swp,0.0,30.66,14.11,0.03,26.9,6.39,20.51,3,37.76,39.49
bern,0.15,swp,0.0,31.08,14.12,0.03,26.69,6.49,20.2,3,39.69,40.19
bern,0.15,swp,0.0,38.18,14.13,0.04,23.23,6.47,16.76,1,37.39,50.7
bern,0.15,swp,0.0,32.94,13.08,0.03,25.85,5.38,20.47,6,36.52,42.55
bern,0.15,swp,0.0,28.53,13.95,0.03,28.06,6.21,21.85,6,40.58,35.84
bern,0.15,swp,0.0,36.35,13.88,0.04,24.32,6.17,18.15,0,36.3,47.27
bern,0.15,swp,0.0,29.82,13.89,0.03,27.48,6.16,21.32,5,32.98,37.39
bern,0.15,swp,0.0,38.07,13.32,0.04,23.69,5.6,18.09,0,33.25,48.82
bern,0.15,swp,0.0,33.24,14.37,0.03,25.83,6.68,19.15,3,35.75,42.62
bern,0.15,swp,0.0,26.46,14.75,0.03,29.06,7.02,22.04,7,28.63,32.88
bern,0.15,swp,0.0,34.28,14.74,0.03,25.11,7.04,18.07,0,31.76,44.88
bern,0.15,swp,0.0,35.59,14.22,0.04,24.48,6.5,17.98,1,34.01,46.68
bern,0.15,swp,0.0,38.3,14.19,0.04,23.27,6.49,16.78,1,38.98,50.14
bern,0.15,swp,0.0,46.59,14.16,0.05,19.65,6.53,13.12,0,35.32,61.42
bern,0.15,swp,0.0,36.5,13.07,0.04,24.63,5.39,19.24,5,35.03,47.28
bern,0.15,swp,0.0,31.39,13.1,0.03,26.84,5.42,21.42,13,39.07,39.76
bern,0.15,swp,0.0,28.1,14.57,0.03,28.38,6.85,21.53,5,37.25,34.82
bern,0.15,swp,0.0,29.83,13.52,0.03,27.47,5.74,21.73,2,35.78,37.57
bern,0.15,swp,0.0,35.15,13.56,0.04,25.01,5.79,19.22,2,32.65,44.92
bern,0.15,swp,0.0,41.53,13.63,0.04,22.15,5.9,16.25,5,36.18,53.68
bern,0.15,swp,0.0,34.22,14.14,0.03,25.52,6.41,19.11,6,35.21,43.66
bern,0.15,swp,0.0,34.73,13.01,0.03,25.39,5.27,20.12,4,38.14,44.41
bern,0.15,swp,0.0,31.83,13.15,0.03,26.43,5.42,21.01,9,38.43,40.84
bern,0.15,swp,0.0,33.8,14.67,0.03,25.63,6.92,18.71,4,40.78,42.86
bern,0.15,swp,0.0,34.39,14.34,0.03,25.68,6.65,19.03,3,37.77,42.9
bern,0.15,swp,0.0,32.41,14.01,0.03,26.34,6.31,20.03,3,31.48,40.96
bern,0.15,swp,0.0,32.54,14.07,0.03,26.37,6.34,20.03,7,30.3,40.97
bern,0.15,swp,0.0,32.34,13.75,0.03,26.45,6.07,20.38,6,24.83,40.75
bern,0.15,swp,0.0,28.19,14.33,0.03,28.27,6.59,21.68,7,26.45,35.28
bern,0.15,swp,0.0,31.65,13.4,0.03,26.59,5.68,20.91,1,36.33,40.34
bern,0.15,swp,0.0,39.1,14.27,0.04,23.03,6.55,16.48,1,37.26,50.88
bern,0.15,swp,0.0,41.0,14.11,0.04,22.38,6.45,15.93,2,35.47,52.72
bern,0.15,swp,0.0,37.03,14.12,0.04,24.2,6.5,17.7,3,37.39,47.47
bern,0.15,swp,0.0,35.37,13.42,0.04,25.22,5.69,19.53,4,34.32,44.51
bern,0.15,swp,0.0,32.33,14.11,0.03,26.5,6.42,20.08,7,35.3,40.44
bern,0.15,swp,0.0,33.68,13.47,0.03,26.02,5.79,20.23,8,35.29,41.88
bern,0.15,swp,0.0,31.05,14.7,0.03,27.09,6.99,20.1,6,37.97,38.64
bern,0.15,swp,0.0,34.87,13.99,0.03,25.29,6.29,19.0,3,35.88,43.97
bern,0.15,swp,0.0,32.68,14.46,0.03,26.41,6.84,19.57,7,36.67,40.69
bern,0.15,swp,0.0,36.61,14.43,0.04,24.63,6.74,17.89,1,32.29,46.18
bern,0.15,swp,0.0,43.9,14.69,0.04,21.67,6.98,14.69,1,34.44,55.11
bern,0.15,swp,0.0,33.45,13.98,0.03,26.1,6.29,19.81,16,37.4,41.64
bern,0.15,swp,0.0,32.46,14.24,0.03,26.48,6.55,19.93,3,31.31,40.61
bern,0.15,swp,0.0,33.32,12.47,0.03,26.16,4.75,21.41,6,29.46,41.39
bern,0.15,swp,0.0,31.52,13.36,0.03,26.91,5.61,21.3,6,33.18,39.25
bern,0.15,swp,0.0,39.69,13.74,0.04,23.18,6.04,17.14,0,40.72,50.32
bern,0.15,swp,0.0,38.19,13.29,0.04,24.21,5.53,18.68,6,35.86,47.51
bern,0.15,swp,0.0,36.44,13.86,0.04,24.96,6.15,18.81,7,34.91,45.26
bern,0.15,swp,0.0,36.79,14.09,0.04,24.88,6.36,18.52,3,34.96,45.5
bern,0.15,swp,0.0,36.47,14.71,0.04,25.14,6.99,18.15,5,38.32,44.55
bern,0.15,swp,0.0,30.79,13.68,0.03,27.43,5.96,21.47,6,43.84,37.69
bern,0.15,swp,0.0,30.05,14.64,0.03,27.68,6.94,20.74,6,49.68,37.0
bern,0.15,swp,0.0,33.13,14.27,0.03,26.23,6.54,19.69,2,47.25,41.18
bern,0.15,swp,0.0,41.38,13.37,0.04,22.49,5.67,16.82,0,43.34,52.49
bern,0.15,swp,0.0,30.38,14.34,0.03,27.66,6.67,20.99,7,47.6,37.05
bern,0.15,swp,0.0,32.72,13.93,0.03,26.58,6.22,20.36,1,49.14,40.37
bern,0.15,swp,0.0,31.19,13.99,0.03,27.18,6.3,20.88,3,48.42,38.55
bern,0.15,swp,0.0,39.47,13.57,0.04,23.46,5.85,17.61,0,50.05,49.93
