city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.14,wsp,0.0,67.03,10.61,0.07,25.68,2.92,22.76,2,34.04,42.31
bern,0.14,wsp,0.0,86.59,10.77,0.09,22.48,3.11,19.37,0,34.74,51.54
bern,0.14,wsp,0.0,102.46,10.67,0.1,20.51,3.04,17.47,1,33.38,57.37
bern,0.14,wsp,0.0,106.66,10.61,0.11,20.26,2.96,17.3,1,31.2,57.99
bern,0.14,wsp,0.0,119.14,10.56,0.12,19.3,2.86,16.44,1,33.44,61.39
bern,0.14,wsp,0.0,129.21,10.51,0.13,18.37,2.86,15.51,1,31.88,64.73
bern,0.14,wsp,0.0,140.17,10.2,0.14,17.67,2.52,15.15,1,35.68,66.87
bern,0.14,wsp,0.0,154.53,10.74,0.15,16.83,3.04,13.79,1,33.68,69.0
bern,0.14,wsp,0.0,190.06,10.67,0.19,15.63,2.98,12.65,0,33.02,69.76
bern,0.14,wsp,0.0,235.05,10.64,0.24,15.33,3.01,12.32,0,36.52,64.91
bern,0.14,wsp,1.24,227.25,10.88,0.23,15.64,3.24,12.4,2,32.48,65.78
bern,0.14,wsp,0.0,206.87,10.54,0.21,16.24,2.85,13.39,3,33.13,65.97
bern,0.14,wsp,0.0,133.81,11.21,0.13,19.53,3.5,16.03,4,29.22,58.49
bern,0.14,wsp,0.0,167.24,10.43,0.17,17.78,2.74,15.04,1,31.02,62.72
bern,0.14,wsp,0.0,168.09,10.82,0.17,17.99,3.17,14.82,2,24.82,62.03
bern,0.14,wsp,0.0,188.52,10.38,0.19,17.3,2.77,14.53,1,23.94,63.36
bern,0.14,wsp,0.0,209.72,10.79,0.21,16.91,3.09,13.82,1,24.39,63.96
bern,0.14,wsp,0.0,221.21,10.55,0.22,16.81,2.83,13.98,2,33.36,64.15
bern,0.14,wsp,0.0,238.99,10.79,0.24,16.54,3.11,13.43,1,35.78,64.69
bern,0.14,wsp,0.0,301.29,10.61,0.3,15.66,2.88,12.78,0,32.46,67.04
bern,0.14,wsp,0.0,141.69,11.25,0.14,21.6,3.58,18.02,7,32.67,52.83
bern,0.14,wsp,0.0,179.25,10.83,0.18,19.32,3.18,16.14,0,33.34,59.67
bern,0.14,wsp,0.0,223.55,10.6,0.22,17.34,2.94,14.4,0,32.09,65.21
bern,0.14,wsp,0.0,280.37,10.57,0.28,15.91,2.92,12.99,0,30.71,69.13
bern,0.14,wsp,1.24,293.7,11.17,0.29,15.98,3.5,12.48,5,32.29,69.76
bern,0.14,wsp,2.48,347.18,10.76,0.35,14.98,3.08,11.9,1,30.86,73.41
bern,0.14,wsp,0.0,428.84,10.76,0.43,14.35,3.15,11.2,1,36.51,72.24
bern,0.14,wsp,1.24,449.1,11.37,0.45,15.03,3.72,11.31,7,32.65,68.56
bern,0.14,wsp,0.0,406.15,11.0,0.41,15.48,3.33,12.15,7,35.72,69.47
bern,0.14,wsp,1.24,402.64,10.78,0.4,15.48,3.15,12.33,6,35.29,69.41
bern,0.14,wsp,2.48,498.86,10.95,0.5,14.94,3.21,11.73,3,31.67,71.37
bern,0.14,wsp,3.72,560.35,11.1,0.56,14.67,3.43,11.24,15,27.4,74.19
bern,0.14,wsp,2.48,552.84,10.7,0.55,14.96,3.0,11.96,4,27.08,73.77
bern,0.14,wsp,2.48,644.28,11.13,0.64,14.61,3.44,11.17,15,27.59,76.68
bern,0.14,wsp,4.96,724.34,11.58,0.72,14.92,3.93,10.99,40,40.37,78.04
bern,0.14,wsp,6.2,804.72,11.47,0.8,15.22,3.74,11.48,38,35.69,79.71
bern,0.14,wsp,2.48,690.81,10.93,0.69,16.07,3.25,12.82,15,31.46,74.54
bern,0.14,wsp,1.24,494.88,11.05,0.49,17.06,3.41,13.65,18,31.37,68.8
bern,0.14,wsp,0.0,253.45,11.29,0.25,20.06,3.65,16.41,26,36.54,57.92
bern,0.14,wsp,0.0,324.18,10.64,0.32,18.21,3.02,15.19,0,36.6,63.33
bern,0.14,wsp,1.24,381.39,11.04,0.38,17.18,3.38,13.8,5,41.14,66.97
bern,0.14,wsp,1.24,408.73,11.04,0.41,16.51,3.39,13.12,12,37.93,70.1
bern,0.14,wsp,0.0,266.16,11.04,0.27,19.34,3.35,15.99,5,43.89,59.77
bern,0.14,wsp,0.0,284.71,10.57,0.28,18.96,2.9,16.06,1,42.98,61.04
bern,0.14,wsp,0.0,319.51,10.89,0.32,18.13,3.29,14.84,3,46.7,63.95
bern,0.14,wsp,2.48,358.1,11.08,0.36,17.61,3.43,14.18,4,48.62,65.77
bern,0.14,wsp,0.0,451.54,10.9,0.45,15.87,3.25,12.62,0,47.14,72.33
bern,0.14,wsp,1.24,314.53,10.98,0.31,18.77,3.35,15.42,8,50.74,62.55
bern,0.14,wsp,0.0,307.59,10.64,0.31,18.84,3.05,15.79,3,45.6,61.66
