city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.15,swp,6.3,1471.1,16.46,1.47,12.05,8.72,3.33,0,42.81,99.71
bern,0.15,swp,3.78,1415.36,16.1,1.42,12.31,8.44,3.87,0,39.43,97.83
bern,0.15,swp,1.26,1413.61,15.82,1.41,12.29,8.16,4.13,0,43.44,97.71
bern,0.15,swp,5.04,1531.2,14.88,1.53,11.45,7.26,4.19,0,39.85,101.54
bern,0.15,swp,5.04,1456.82,15.29,1.46,11.89,7.64,4.25,21,44.42,98.35
bern,0.15,swp,5.04,1511.69,15.12,1.51,11.33,7.49,3.84,0,41.02,101.08
bern,0.15,swp,5.04,1309.16,16.87,1.31,12.6,9.28,3.32,0,40.25,94.27
bern,0.15,swp,5.04,1307.05,16.09,1.31,12.41,8.48,3.93,0,41.81,94.22
bern,0.15,swp,3.78,1323.76,16.1,1.32,12.4,8.46,3.94,0,41.22,95.03
bern,0.15,swp,3.78,1355.64,15.82,1.36,11.98,8.12,3.86,0,43.74,96.68
