city_topology,topology_radius,routing_algorithm,net_congestion,total_net_throughput,flow_e2e_latency,fow_throughput,flow_latency,route_latency,overp_net_latency,impaired_services,execution_time,fps
bern,0.15,wsp,22.68,2486.18,11.79,2.49,8.65,4.02,4.63,0,38.01,138.77
bern,0.15,wsp,22.68,2478.39,11.69,2.48,9.06,3.97,5.09,3,35.71,137.52
bern,0.15,wsp,18.9,2584.25,11.82,2.58,8.89,4.06,4.83,0,34.6,141.31
bern,0.15,wsp,22.68,2665.63,11.8,2.67,8.91,4.12,4.79,0,40.16,142.95
bern,0.15,wsp,21.42,2846.76,11.29,2.85,8.29,3.52,4.77,0,35.57,151.25
bern,0.15,wsp,17.64,2748.42,11.88,2.75,8.56,4.17,4.39,0,41.62,148.81
bern,0.15,wsp,22.68,2703.51,11.82,2.7,8.69,4.07,4.62,1,41.21,147.06
bern,0.15,wsp,17.64,2675.64,11.77,2.68,8.73,4.08,4.65,0,39.93,146.03
bern,0.15,wsp,26.46,2819.57,11.3,2.82,8.04,3.56,4.48,0,36.21,152.34
bern,0.15,wsp,18.9,2699.12,12.12,2.7,8.31,4.44,3.87,0,36.82,147.28
bern,0.15,wsp,22.68,2593.2,12.29,2.59,8.68,4.53,4.15,0,38.03,143.03
bern,0.15,wsp,17.64,2187.06,12.24,2.19,10.42,4.52,5.9,8,43.72,127.72
bern,0.15,wsp,17.64,2290.65,11.47,2.29,9.81,3.79,6.02,0,35.3,130.97
bern,0.15,wsp,17.64,2432.67,11.22,2.43,8.95,3.52,5.43,0,40.81,137.08
bern,0.15,wsp,15.12,2502.21,11.51,2.5,8.96,3.75,5.21,0,33.72,138.97
bern,0.15,wsp,20.16,2627.61,11.46,2.63,8.64,3.78,4.86,0,39.03,144.14
bern,0.15,wsp,18.9,2811.2,11.04,2.81,7.89,3.26,4.63,0,37.51,151.96
bern,0.15,wsp,22.68,2792.18,11.98,2.79,8.49,4.23,4.26,0,38.04,148.05
bern,0.15,wsp,21.42,2691.25,12.18,2.69,8.67,4.44,4.23,0,35.48,145.0
bern,0.15,wsp,16.38,2894.74,10.23,2.89,7.7,2.51,5.19,0,37.7,154.02
